ID,Airline name ,Travel,Time,Stops,Ticket prize(Doller),Depreture  Airport,Depreture Time,1st Stoppage Waiting Hour,1st Stoppage,2nd StoppageWaiting Time,2nd Stoppage,3rd Stoppage Waiting time,3rd Stoppage,Destination Airport,Arrival Time,Arrival Date
478,Turkish,28h,15m,1,1542,JFK,12:10a,8h 55m,IST,,,,,BKK,03:25p,   Apr 8
479,Japan,23h,30m,1,1512,JFK,12:30p,2h 40m,NRT,,,,,BKK,11:00p,   Apr 8
480,Japan,39h,20m,1,1511,JFK,01:20p,18h 40m,HND,,,,,BKK,03:40p,   Apr 9
481,Qatar,30h,5m,1,1510,JFK,08:05p,10h 15m,DOH,,,,,BKK,01:10p,   Apr 9
482,Qatar,29h,15m,1,1510,JFK,08:05p,9h 35m,DOH,,,,,BKK,12:20p,   Apr 9
483,Qatar,28h,40m,1,1510,JFK,09:30p,9h 0m,DOH,,,,,BKK,01:10p,   Apr 9
484,Qatar,24h,0m,1,1510,JFK,08:05p,4h 10m,DOH,,,,,BKK,07:05a,   Apr 9
485,American,23h,30m,1,1505,JFK,12:30p,2h 40m,NRT,,,,,BKK,11:00p,   Apr 8
486,American,39h,20m,1,1504,JFK,01:20p,18h 40m,HND,,,,,BKK,03:40p,   Apr 9
487,Gulf Air Company,29h,0m,2,1443,JFK,05:30p,3h 45m,CDG,3h 40m,BAH,,,BKK,09:30a,   Apr 9
488,Virgin Atlantic,38h,40m,2,1433,JFK,08:30a,12h 10m,SIN,8h 15m,LHR,,,BOM,08:40a,   Apr 9
489,Finnair,43h,30m,1,1400,JFK,10:55p,23h 45m,HEL,,,,,BKK,05:25a,"Arrives: Mon, Apr 10"
490,Multiple,34h,10m,1,1380,JFK,10:55p,10h 31m,BOS,,,,,BOM,05:15a,   Apr 9
491,Qatar,34h,35m,1,1344,JFK,09:30p,14h 55m,DOH,,,,,BKK,07:05p,   Apr 9
492,Delta,19h,5m,1,1338,JFK,07:30p,4h 50m,CDG,,,,,DXB,12:40a,   Apr 8
493,Multiple,35h,40m,1,1332,JFK,08:25p,15h 55m,DOH,,,,,BKK,07:05p,   Apr 9
494,American,35h,40m,1,1332,JFK,08:25p,15h 55m,DOH,,,,,BKK,07:05p,   Apr 9
495,Emirates,33h,35m,1,1331,JFK,10:20p,11h 30m,DXB,,,,,BKK,06:55p,   Apr 9
496,Emirates,27h,40m,1,1331,JFK,10:20p,5h 35m,DXB,,,,,BKK,01:00p,   Apr 9
497,Emirates,26h,55m,1,1331,JFK,10:20p,4h 40m,DXB,,,,,BKK,12:15p,   Apr 9
498,Etihad,35h,45m,1,1279,JFK,10:40p,6h 26m,BOS,,,,,BOM,05:55a,   Apr 9
499,British,41h,55m,1,1272,JFK,08:05p,5h 27m,BOS,,,,,BOM,06:50a,   Apr 9
500,Virgin Atlantic,41h,10m,2,1258,JFK,06:00a,2h 28m,BOS,,LHR,,,BOM,08:40a,   Apr 9
501,British,45h,17m,1,1256,JFK,10:23p,3h 55m,HEL,,,,,BOM,11:10a,   Apr 9
502,British,45h,16m,1,1256,JFK,06:04p,5h 45m,AUH,,,,,BOM,06:50a,   Apr 9
503,British,44h,10m,1,1256,JFK,06:30p,15h 33m,BOS,,,,,BOM,06:50a,   Apr 9
504,British,44h,0m,1,1256,JFK,11:00p,10h 50m,LHR,,,,,BOM,11:10a,   Apr 9
505,British,43h,50m,1,1256,JFK,06:50p,10h 40m,LHR,,,,,BOM,06:50a,   Apr 9
506,British,43h,28m,1,1256,JFK,07:12p,10h 45m,LHR,,,,,BOM,06:50a,   Apr 9
507,British,42h,25m,1,1256,JFK,07:35p,10h 30m,LHR,,,,,BOM,06:50a,   Apr 9
508,British,40h,25m,1,1256,JFK,08:55p,10h 20m,LHR,,,,,BOM,06:50a,   Apr 9
509,British,37h,37m,1,1256,JFK,10:23p,10h 10m,LHR,,,,,BOM,06:50a,   Apr 9
510,British,37h,0m,1,1256,JFK,11:00p,9h 30m,LHR,,,,,BOM,06:50a,   Apr 9
511,British,33h,36m,1,1256,JFK,06:04p,9h 15m,LHR,,,,,BOM,11:50p,   Apr 8
512,British,32h,30m,1,1256,JFK,06:30p,6h 30m,LHR,,,,,BOM,11:50p,   Apr 8
513,British,32h,10m,1,1256,JFK,06:50p,6h 0m,LHR,,,,,BOM,11:50p,   Apr 8
514,British,31h,48m,1,1256,JFK,07:12p,3h 45m,LHR,,,,,BOM,11:50p,   Apr 8
515,British,30h,45m,1,1256,JFK,07:35p,3h 50m,LHR,,,,,BOM,11:50p,   Apr 8
516,British,30h,10m,1,1256,JFK,08:10p,3h 35m,LHR,,,,,BOM,11:50p,   Apr 8
517,British,29h,5m,1,1256,JFK,07:55a,3h 15m,LHR,,,,,BOM,11:10a,   Apr 8
518,British,28h,45m,1,1256,JFK,08:55p,2h 35m,LHR,,,,,BOM,11:50p,   Apr 8
519,Royal Jordanian,30h,35m,1,1250,JFK,09:40p,10h 55m,AMM,,,,,BKK,03:15p,   Apr 9
520,Virgin Atlantic,39h,10m,1,1242,JFK,08:00a,1h 45m,LHR,,,,,BOM,08:40a,   Apr 9
521,Virgin Atlantic,29h,20m,2,1242,JFK,06:00p,1h 5m,LHR,6h 35m,DEL,,,BOM,08:50a,   Apr 9
522,Virgin Atlantic,29h,10m,1,1242,JFK,06:00p,4h 39m,BOS,,,,,BOM,08:40a,   Apr 9
523,Virgin Atlantic,28h,5m,2,1242,JFK,06:00p,22h 45m,LHR,5h 35m,DEL,,,BOM,07:35a,   Apr 9
524,Virgin Atlantic,28h,10m,1,1242,JFK,07:00p,1h 23m,BOS,,,,,BOM,08:40a,   Apr 9
525,Virgin Atlantic,26h,40m,1,1242,JFK,08:30p,4h 10m,LHR,,,,,BOM,08:40a,   Apr 9
526,Virgin Atlantic,26h,20m,2,1242,JFK,09:00p,12h 30m,LHR,6h 35m,DEL,,,BOM,08:50a,   Apr 9
527,Virgin Atlantic,26h,10m,1,1242,JFK,09:00p,11h 40m,LHR,,,,,BOM,08:40a,   Apr 9
528,Virgin Atlantic,25h,5m,2,1242,JFK,09:00p,4h 10m,LHR,5h 35m,DEL,,,BOM,07:35a,   Apr 9
529,Virgin Atlantic,24h,10m,1,1242,JFK,11:00p,10h 0m,LHR,,,,,BOM,08:40a,   Apr 9
530,Turkish,23h,50m,1,1233,JFK,07:30p,4h 30m,IST,,,,,BKK,06:20a,   Apr 9
531,Multiple,20h,25m,1,1224,JFK,04:30p,6h 35m,ZRH,,,,,DXB,05:55a,   Apr 8
532,Multiple,16h,0m,1,1224,JFK,08:55p,2h 0m,ZRH,,,,,DXB,04:35a,   Apr 8
533,American,34h,35m,1,1195,JFK,09:30p,14h 55m,DOH,,,,,BKK,07:05p,   Apr 9
534,Gulf Air Company,28h,26m,2,1189,JFK,06:04p,3h 40m,LHR,4h 5m,BAH,,,BKK,09:30a,   Apr 9
535,Multiple,17h,45m,1,1182,JFK,09:20p,4h 0m,AMS,,,,,DXB,08:55p,   Apr 8
536,KLM-Royal Dutch,17h,45m,1,1182,JFK,09:20p,4h 0m,AMS,,,,,DXB,08:55p,   Apr 8
537,Air France,22h,5m,1,1179,JFK,04:30p,8h 0m,CDG,,,,,DXB,08:55p,   Apr 8
538,Air France,21h,5m,1,1179,JFK,05:30p,7h 5m,CDG,,,,,DXB,07:45p,   Apr 8
539,Air France,20h,5m,1,1179,JFK,06:30p,5h 50m,CDG,,,,,DXB,11:05p,   Apr 8
540,Air France,19h,5m,1,1179,JFK,07:30p,4h 50m,CDG,,,,,DXB,11:05p,   Apr 8
541,Air France,17h,5m,1,1179,JFK,09:30p,2h 50m,CDG,,,,,DXB,10:35p,   Apr 8
542,Multiple,16h,5m,1,1179,JFK,10:30p,1h 50m,CDG,,,,,DXB,10:35p,   Apr 8
543,Air France,16h,5m,1,1179,JFK,10:30p,1h 50m,CDG,,,,,DXB,10:35p,   Apr 8
544,Delta,17h,45m,1,1163,JFK,09:20p,4h 0m,AMS,,,,,DXB,10:35p,   Apr 8
545,Delta,22h,5m,1,1160,JFK,04:30p,8h 0m,CDG,,,,,DXB,10:35p,   Apr 8
546,Delta,21h,5m,1,1160,JFK,05:30p,7h 5m,CDG,,,,,DXB,10:35p,   Apr 8
547,Delta,20h,5m,1,1160,JFK,06:30p,5h 50m,CDG,,,,,DXB,10:35p,   Apr 8
548,Delta,17h,5m,1,1160,JFK,09:30p,2h 50m,CDG,,,,,DXB,11:05p,   Apr 8
549,Delta,16h,5m,1,1160,JFK,10:30p,1h 50m,CDG,,,,,DXB,10:35p,   Apr 8
550,Royal Air Maroc,20h,35m,1,1157,JFK,08:40p,6h 25m,CMN,,,,,DXB,10:35p,   Apr 9
551,United,10h,35m,1,1145,JFK,04:55p,2h 10m,DUB,,,,,CDG,09:30a,   Apr 8
552,Korean,37h,56m,2,1142,JFK,10:39p,13h 8m,BOS,2h 10m,ICN,,,BKK,11:35p,   Apr 9
553,Delta,38h,11m,2,1140,JFK,10:39p,13h 8m,BOS,2h 0m,ICN,,,BKK,11:50p,   Apr 9
554,Delta,29h,50m,2,1128,JFK,07:00a,4h 1m,DTW,2h 25m,ICN,,,BKK,11:50p,   Apr 8
555,Delta,29h,50m,2,1128,JFK,07:00a,2h 10m,LAX,1h 55m,ICN,,,BKK,11:50p,   Apr 8
556,Delta,28h,45m,2,1128,JFK,08:05a,2h 27m,ORD,2h 45m,ICN,,,BKK,11:50p,   Apr 8
557,Delta,28h,20m,2,1128,JFK,08:30a,3h 14m,BOS,2h 0m,ICN,,,BKK,11:50p,   Apr 8
558,Delta,27h,45m,2,1128,JFK,07:00a,4h 1m,DTW,50m,ICN,,,BKK,09:45p,   Apr 8
559,Delta,27h,20m,2,1128,JFK,09:30a,2h 20m,IAD,1h 50m,ICN,,,BKK,11:50p,   Apr 8
560,Delta,26h,50m,2,1128,JFK,10:00a,1h 50m,BOS,2h 0m,ICN,,,BKK,11:50p,   Apr 8
561,Delta,26h,40m,2,1128,JFK,08:05a,2h 27m,ORD,1h 10m,ICN,,,BKK,09:45p,   Apr 8
562,Korean,36h,40m,1,1125,JFK,01:35p,15h 35m,ICN,,,,,BKK,01:15p,   Apr 9
563,Korean,23h,15m,1,1125,JFK,01:35p,1h 50m,ICN,,,,,BKK,11:50p,   Apr 8
564,Multiple,36h,40m,1,1124,JFK,01:35p,15h 35m,ICN,,,,,BKK,01:15p,   Apr 9
565,Multiple,23h,15m,1,1124,JFK,01:35p,1h 50m,ICN,,,,,BKK,11:50p,   Apr 8
566,Delta,36h,40m,1,1123,JFK,01:35p,15h 35m,ICN,,,,,BKK,01:15p,   Apr 9
567,Delta,23h,15m,1,1123,JFK,01:35p,1h 50m,ICN,,,,,BKK,11:50p,   Apr 8
568,Emirates,38h,40m,1,1117,JFK,11:20a,19h 55m,DXB,,,,,BKK,01:00p,   Apr 9
569,Emirates,37h,55m,1,1117,JFK,11:20a,19h 0m,DXB,,,,,BKK,12:15p,   Apr 9
570,Emirates,33h,15m,1,1117,JFK,11:20a,14h 40m,DXB,,,,,BKK,07:35a,   Apr 9
571,Emirates,32h,55m,1,1117,JFK,11:00p,13h 55m,DXB,,,,,BKK,06:55p,   Apr 9
572,Emirates,27h,0m,1,1117,JFK,11:00p,8h 0m,DXB,,,,,BKK,01:00p,   Apr 9
573,Emirates,40h,20m,1,1110,JFK,10:20p,9h 30m,LHR,,,,,BOM,08:10a,   Apr 9
574,Qatar,21h,45m,1,1108,JFK,09:30p,7h 55m,DOH,,,,,DXB,10:35p,   Apr 9
575,Multiple,15h,25m,1,1108,JFK,09:30p,1h 35m,DOH,,,,,DXB,10:35p,   Apr 8
576,Multiple,15h,25m,1,1108,JFK,09:30p,1h 35m,DOH,,,,,DXB,10:35p,   Apr 8
577,Emirates,26h,15m,1,1107,JFK,11:00p,7h 5m,DXB,,,,,BKK,12:15p,   Apr 9
578,Emirates,21h,35m,1,1107,JFK,11:00p,2h 45m,DXB,,,,,BKK,07:35a,   Apr 9
579,Emirates,20h,35m,1,1107,JFK,11:20a,1h 50m,DXB,,,,,BKK,06:55p,   Apr 8
580,Gulf Air Company,82h,1m,2,1105,JFK,06:04p,1h 10m,LHR,16h 25m,BAH,,,BOM,04:55a,"Arrives: Mon, Apr 10"
581,Gulf Air Company,42h,1m,2,1105,JFK,06:04p,7h 40m,LHR,4h 30m,BAH,,,BOM,04:55a,   Apr 9
582,Multiple,15h,35m,1,1093,JFK,07:55a,1h 55m,LHR,,,,,DXB,10:35p,   Apr 8
583,TAP Portugal,26h,0m,1,1086,JFK,10:05p,11h 15m,LIS,,,,,DXB,01:15a,   Apr 9
584,TAP Portugal,18h,45m,1,1086,JFK,10:05p,4h 15m,LIS,,,,,DXB,03:15a,   Apr 9
585,Gulf Air Company,27h,18m,2,1083,JFK,07:12p,2h 30m,LHR,4h 5m,BAH,,,BKK,09:30a,   Apr 9
586,Qatar,35h,45m,2,1082,JFK,07:25p,2h 20m,LHR,3h 20m,DOH,,,BOM,02:40a,   Apr 9
587,Qatar,35h,25m,2,1082,JFK,07:00p,15h 45m,LHR,2h 20m,DOH,,,BOM,01:55a,   Apr 9
588,Turkish,50h,25m,1,1036,JFK,12:50p,2h 15m,BOS,,,,,BOM,04:45a,   Apr 9
589,Turkish,39h,5m,1,1036,JFK,07:30p,1h 55m,BOS,,,,,BOM,04:45a,   Apr 9
590,Qatar,36h,0m,1,1025,JFK,08:05p,16h 10m,DOH,,,,,BKK,07:05p,   Apr 9
591,Emirates,15h,50m,Non,1022,JFK,10:20p,,,,,,,DXB,07:30a,   Apr 8
592,American,47h,5m,2,1017,JFK,09:00a,8h 51m,ORD,14h 25m,DOH,,,BKK,07:05p,   Apr 9
593,KLM-Royal Dutch,22h,36m,1,1010,JFK,04:29p,8h 15m,AMS,,,,,DXB,12:50a,   Apr 8
594,KLM-Royal Dutch,21h,30m,1,1010,JFK,05:35p,7h 40m,AMS,,,,,DXB,04:10a,   Apr 8
595,Multiple,20h,35m,1,1010,JFK,06:30p,6h 40m,AMS,,,,,DXB,11:15a,   Apr 8
596,KLM-Royal Dutch,20h,35m,1,1010,JFK,06:30p,6h 40m,AMS,,,,,DXB,10:10p,   Apr 8
597,Multiple,19h,30m,1,1010,JFK,07:35p,5h 15m,AMS,,,,,DXB,11:05p,   Apr 8
598,KLM-Royal Dutch,19h,30m,1,1010,JFK,07:35p,5h 15m,AMS,,,,,DXB,12:20a,   Apr 8
599,Gulf Air Company,80h,13m,2,1009,JFK,07:12p,1h 49m,BOS,16h 25m,BAH,,,BOM,04:55a,"Arrives: Mon, Apr 10"
600,Gulf Air Company,66h,53m,2,1009,JFK,07:12p,20h 55m,ADD,8h 10m,BAH,,,BOM,08:55p,   Apr 9
601,Gulf Air Company,40h,13m,2,1009,JFK,07:12p,14h 10m,IST,4h 30m,BAH,,,BOM,04:55a,   Apr 9
602,Delta,22h,36m,1,991,JFK,04:29p,8h 15m,AMS,,,,,DXB,11:05p,   Apr 8
603,Delta,21h,30m,1,991,JFK,05:35p,7h 40m,AMS,,,,,DXB,11:05p,   Apr 8
604,Delta,20h,35m,1,991,JFK,06:30p,6h 40m,AMS,,,,,DXB,11:05p,   Apr 8
605,Delta,19h,30m,1,991,JFK,07:35p,5h 15m,AMS,,,,,DXB,04:35a,   Apr 8
606,Turkish,31h,45m,1,981,JFK,12:10a,14h 35m,LHR,,,,,BOM,04:45a,   Apr 8
607,Etihad,25h,50m,1,980,JFK,10:40p,3h 40m,AUH,,,,,BKK,11:30a,   Apr 9
608,Qatar,23h,10m,1,970,JFK,08:05p,9h 10m,DOH,,,,,DXB,04:35a,   Apr 9
609,Qatar,16h,50m,1,970,JFK,08:05p,2h 50m,DOH,,,,,DXB,11:05p,   Apr 8
610,Qatar,16h,50m,1,970,JFK,08:05p,2h 50m,DOH,,,,,DXB,11:05p,   Apr 8
611,Multiple,16h,30m,1,970,JFK,08:25p,2h 35m,DOH,,,,,DXB,11:05p,   Apr 8
612,Multiple,16h,30m,1,970,JFK,08:25p,2h 35m,DOH,,,,,DXB,11:05p,   Apr 8
613,Qatar,15h,25m,1,970,JFK,09:30p,1h 35m,DOH,,,,,DXB,08:55p,   Apr 8
614,Qatar,15h,25m,1,970,JFK,09:30p,1h 35m,DOH,,,,,DXB,03:15a,   Apr 8
615,Emirates,24h,5m,1,953,JFK,10:20p,10h 5m,MXP,,,,,DXB,08:55p,   Apr 9
616,Etihad,60h,15m,1,952,JFK,10:40p,14h 35m,LHR,,,,,BOM,08:25p,   Apr 9
617,Etihad,30h,35m,1,952,JFK,10:40p,2h 30m,LHR,,,,,BOM,02:45a,   Apr 9
618,Asiana,23h,15m,1,951,JFK,12:55p,1h 55m,ICN,,,,,BKK,11:10p,   Apr 8
619,Finnair,34h,10m,1,950,JFK,10:55p,2h 45m,IST,,,,,BOM,05:15a,   Apr 9
620,Etihad,34h,20m,1,949,JFK,10:40p,15h 0m,AUH,,,,,BKK,08:00p,   Apr 9
621,Etihad,22h,40m,1,949,JFK,10:40p,3h 20m,AUH,,,,,BKK,08:20a,   Apr 9
622,Egyptair,47h,10m,1,942,JFK,12:00p,3h 0m,IST,,,,,BOM,02:00a,   Apr 9
623,Turkish,33h,5m,1,925,JFK,12:50p,19h 0m,IST,,,,,DXB,08:55p,   Apr 9
624,Turkish,27h,30m,1,925,JFK,12:50p,13h 20m,IST,,,,,DXB,08:55p,   Apr 9
625,Turkish,21h,45m,1,925,JFK,12:10a,7h 50m,IST,,,,,DXB,08:55p,   Apr 8
626,SWISS,17h,30m,2,918,JFK,07:25p,45m,GVA,,,,,DXB,06:25a,   Apr 8
627,SWISS,17h,30m,2,918,JFK,07:25p,1h 45m,GVA,,,,,DXB,08:55p,   Apr 8
628,Emirates,58h,40m,1,915,JFK,11:20a,20h 10m,AUH,,,,,BOM,08:10a,   Apr 9
629,Emirates,52h,10m,1,915,JFK,11:20a,2h 35m,AUH,,,,,BOM,04:20a,   Apr 9
630,Emirates,49h,0m,1,915,JFK,11:20a,3h 55m,HEL,,,,,BOM,02:30a,   Apr 9
631,Emirates,40h,0m,1,915,JFK,11:20a,12h 5m,CAI,,,,,BOM,08:50p,   Apr 8
632,Emirates,39h,0m,1,915,JFK,11:00p,19h 40m,DXB,,,,,BOM,08:10a,   Apr 9
633,Emirates,34h,15m,1,915,JFK,11:20a,14h 5m,DXB,,,,,BOM,05:45p,   Apr 8
634,Emirates,32h,30m,1,915,JFK,11:00p,8h 15m,DXB,,,,,BOM,04:20a,   Apr 9
635,Emirates,30h,0m,1,915,JFK,11:00p,7h 45m,DXB,,,,,BOM,02:30a,   Apr 9
636,Emirates,28h,40m,1,915,JFK,11:20a,3h 55m,DXB,,,,,BOM,02:10p,   Apr 8
637,Qatar,54h,5m,1,905,JFK,08:05p,5h 10m,DXB,,,,,BOM,02:20p,   Apr 9
638,Qatar,35h,5m,1,902,JFK,08:05p,3h 45m,DXB,,,,,BOM,02:40a,   Apr 9
639,Qatar,33h,40m,1,902,JFK,08:05p,2h 10m,DXB,,,,,BOM,01:55a,   Apr 9
640,American,15h,35m,1,893,JFK,07:55a,1h 55m,LHR,,,,,DXB,05:55a,   Apr 8
641,American,48h,55m,1,890,JFK,08:05p,16h 30m,DOH,,,,,BOM,11:10a,   Apr 9
642,American,41h,55m,1,890,JFK,08:05p,5h 0m,DOH,,,,,BOM,06:50a,   Apr 9
643,Lufthansa,36h,45m,2,884,JFK,05:25p,2h 20m,LHR,3h 10m,FRA,,,BOM,01:00a,   Apr 9
644,Lufthansa,35h,45m,2,879,JFK,03:55p,1h 25m,MUC,3h 45m,MUC,,,BOM,11:10p,   Apr 8
645,Lufthansa,42h,35m,2,877,JFK,09:50p,9h 20m,LHR,6h 5m,DEL,,,BOM,09:15a,   Apr 9
646,American,52h,16m,1,874,JFK,06:04p,1h 55m,FRA,,,,,BOM,11:10a,   Apr 9
647,American,51h,50m,1,874,JFK,06:30p,1h 55m,FRA,,,,,BOM,11:10a,   Apr 9
648,American,50h,5m,1,874,JFK,07:35p,15h 0m,LHR,,,,,BOM,11:10a,   Apr 9
649,American,50h,50m,1,874,JFK,06:50p,5h 30m,FRA,,,,,BOM,11:10a,   Apr 9
650,American,50h,28m,1,874,JFK,07:12p,4h 0m,FRA,,,,,BOM,11:10a,   Apr 9
651,American,47h,25m,1,874,JFK,08:55p,14h 50m,LHR,,,,,BOM,11:10a,   Apr 9
652,American,45h,17m,1,874,JFK,10:23p,14h 30m,LHR,,,,,BOM,11:10a,   Apr 9
653,American,45h,16m,1,874,JFK,06:04p,13h 50m,LHR,,,,,BOM,06:50a,   Apr 9
654,American,44h,10m,1,874,JFK,06:30p,13h 35m,LHR,,,,,BOM,06:50a,   Apr 9
655,American,44h,0m,1,874,JFK,11:00p,12h 20m,LHR,,,,,BOM,11:10a,   Apr 9
656,American,43h,50m,1,874,JFK,06:50p,10h 50m,LHR,,,,,BOM,06:50a,   Apr 9
657,American,43h,28m,1,874,JFK,07:12p,10h 40m,LHR,,,,,BOM,06:50a,   Apr 9
658,American,42h,25m,1,874,JFK,07:35p,10h 30m,LHR,,,,,BOM,06:50a,   Apr 9
659,American,40h,25m,1,874,JFK,08:55p,10h 20m,LHR,,,,,BOM,06:50a,   Apr 9
660,American,37h,37m,1,874,JFK,10:23p,10h 10m,LHR,,,,,BOM,06:50a,   Apr 9
661,American,37h,0m,1,874,JFK,11:00p,9h 30m,LHR,,,,,BOM,06:50a,   Apr 9
662,American,33h,36m,1,874,JFK,06:04p,9h 15m,LHR,,,,,BOM,11:50p,   Apr 8
663,American,32h,30m,1,874,JFK,06:30p,8h 0m,LHR,,,,,BOM,11:50p,   Apr 8
664,American,32h,10m,1,874,JFK,06:50p,6h 30m,LHR,,,,,BOM,11:50p,   Apr 8
665,American,31h,48m,1,874,JFK,07:12p,6h 0m,LHR,,,,,BOM,11:50p,   Apr 8
666,American,30h,45m,1,874,JFK,07:35p,3h 45m,LHR,,,,,BOM,11:50p,   Apr 8
667,American,30h,10m,1,874,JFK,08:10p,3h 35m,LHR,,,,,BOM,11:50p,   Apr 8
668,American,28h,45m,1,874,JFK,08:55p,3h 15m,LHR,,,,,BOM,11:50p,   Apr 8
669,United,27h,10m,1,868,JFK,05:25p,13h 10m,MUC,,,,,DXB,12:20a,   Apr 9
670,Multiple,27h,10m,1,868,JFK,05:25p,13h 10m,MUC,,,,,DXB,05:55a,   Apr 9
671,Lufthansa,27h,10m,1,868,JFK,05:25p,13h 10m,MUC,,,,,DXB,08:55p,   Apr 9
672,United,20h,25m,1,867,JFK,04:30p,6h 35m,ZRH,,,,,DXB,07:30a,   Apr 8
673,United,16h,0m,1,867,JFK,08:55p,2h 0m,ZRH,,,,,DXB,04:35a,   Apr 8
674,Lufthansa,29h,0m,1,861,JFK,09:50p,1h 45m,LHR,,,,,BOM,01:00a,   Apr 9
675,Lufthansa,33h,35m,1,859,JFK,05:25p,1h 5m,LHR,,,,,BOM,11:10p,   Apr 8
676,Qatar,29h,56m,2,856,JFK,06:59a,11h 19m,ORD,,,,,DXB,08:55p,   Apr 8
677,Qatar,29h,56m,2,856,JFK,06:59a,11h 19m,ORD,,,,,DXB,08:55p,   Apr 8
678,Qatar,27h,55m,2,856,JFK,09:00a,8h 51m,ORD,,,,,DXB,08:55p,   Apr 8
679,Air Canada,23h,0m,2,855,JFK,12:45p,3h 50m,YUL,,,,,DXB,08:55p,   Apr 8
680,Air Canada,23h,0m,2,855,JFK,12:45p,3h 20m,YUL,,,,,DXB,08:55p,   Apr 8
681,Air Canada,23h,0m,2,855,JFK,12:45p,2h 50m,YUL,,,,,DXB,08:55p,   Apr 8
682,Turkish,16h,10m,1,853,JFK,12:10a,2h 10m,IST,,,,,DXB,07:45p,   Apr 8
683,Kenya,50h,20m,1,844,JFK,01:45p,1h 25m,FRA,,,,,BOM,05:35a,   Apr 9
684,Kenya,43h,35m,1,844,JFK,01:45p,4h 40m,MUC,,,,,BOM,01:30a,   Apr 9
685,Multiple,33h,35m,1,840,JFK,05:25p,4h 20m,MUC,,,,,BOM,11:10p,   Apr 8
686,Emirates,12h,45m,Non,823,JFK,11:00p,,,,,,,DXB,12:20a,   Apr 8
687,Emirates,12h,30m,Non,823,JFK,11:20a,,,,,,,DXB,11:05p,   Apr 8
688,American,35h,50m,1,822,JFK,08:45p,6h 15m,NBO,,,,,BOM,04:05a,   Apr 9
689,Royal Jordanian,30h,25m,1,808,JFK,09:40p,16h 40m,AMM,,,,,DXB,11:05p,   Apr 9
690,Royal Jordanian,21h,55m,1,808,JFK,09:40p,8h 10m,AMM,,,,,DXB,11:05p,   Apr 9
691,Royal Jordanian,14h,55m,1,808,JFK,09:40p,1h 15m,AMM,,,,,DXB,11:35p,   Apr 8
692,Lufthansa,28h,40m,2,798,JFK,03:55p,4h 35m,FRA,,,,,DXB,07:50a,   Apr 9
693,Lufthansa,28h,40m,2,798,JFK,03:55p,6h 35m,FRA,,,,,DXB,07:45p,   Apr 9
694,SWISS,41h,30m,2,788,JFK,07:25p,11h 25m,GVA,,,,,DXB,12:05p,   Apr 9
695,Air India,63h,50m,1,785,JFK,12:30p,4h 25m,DXB,,,,,BOM,12:30p,   Apr 9
696,United,28h,40m,2,774,JFK,03:55p,6h 35m,FRA,,,,,DXB,04:35a,   Apr 9
697,United,28h,40m,2,774,JFK,03:55p,4h 35m,FRA,,,,,DXB,08:35p,   Apr 9
698,Lufthansa,38h,55m,1,760,JFK,03:55p,15h 5m,LHR,,,,,BOM,01:00a,   Apr 9
699,American,13h,56m,1,760,JFK,05:29p,3h 13m,ORD,,,,,CDG,01:25p,   Apr 8
700,Kenya,25h,45m,1,756,JFK,01:45p,6h 45m,NBO,,,,,DXB,12:10p,   Apr 8
701,United,22h,40m,1,756,JFK,03:55p,8h 30m,FRA,,,,,DXB,04:35a,   Apr 8
702,Multiple,22h,40m,1,756,JFK,03:55p,8h 30m,FRA,,,,,DXB,04:35a,   Apr 8
703,Lufthansa,22h,40m,1,756,JFK,03:55p,8h 30m,FRA,,,,,DXB,10:35p,   Apr 8
704,United,16h,45m,1,756,JFK,09:50p,2h 25m,FRA,,,,,DXB,10:35p,   Apr 8
705,Multiple,16h,45m,1,756,JFK,09:50p,2h 25m,FRA,,,,,DXB,10:35p,   Apr 8
706,Lufthansa,16h,45m,1,756,JFK,09:50p,2h 25m,FRA,,,,,DXB,10:35p,   Apr 8
707,Air France,37h,10m,2,753,JFK,04:30p,22h 20m,DEL,3h 40m,AMS,,,BOM,12:30a,   Apr 9
708,SWISS,65h,15m,1,741,JFK,08:55p,7h 30m,FRA,,,,,BOM,09:40p,   Apr 9
709,SWISS,32h,20m,1,741,JFK,04:30p,3h 10m,CDG,,,,,BOM,09:40p,   Apr 8
710,SWISS,20h,25m,1,737,JFK,04:30p,6h 35m,ZRH,,,,,DXB,10:35p,   Apr 8
711,SWISS,16h,0m,1,737,JFK,08:55p,2h 0m,ZRH,,,,,DXB,10:35p,   Apr 8
712,Turkish,50h,35m,1,731,JFK,12:50p,23h 5m,ZRH,,,,,BOM,04:55a,   Apr 9
713,Turkish,31h,55m,1,731,JFK,12:10a,22h 20m,ZRH,,,,,BOM,04:55a,   Apr 8
714,Turkish,29h,35m,1,729,JFK,12:50p,15h 20m,IST,,,,,DXB,10:35p,   Apr 9
715,Turkish,26h,25m,1,729,JFK,07:30p,12h 20m,IST,,,,,DXB,10:35p,   Apr 9
716,Turkish,20h,50m,1,729,JFK,07:30p,6h 40m,IST,,,,,DXB,08:55p,   Apr 9
717,American,19h,0m,1,701,JFK,08:05p,4h 55m,LGW,,,,,DXB,07:05p,   Apr 8
718,Multiple,41h,5m,2,700,JFK,10:00p,22h 8m,BOS,,,,,DXB,07:45p,   Apr 9
